code,brand,name_hu,name_main,calorie,protein,fat,carb,image_url
3596710363575,"Auchan, Auchan Collection, Auchan Premium",,TARTELETTE CARAMEL BEURRE SALEMousse fondante au caramel sur pate biscuitée.,377.0,5.5,19.0,46.0,https://images.openfoodfacts.org/images/products/359/671/036/3575/front_fr.77.400.jpg
3596710364787,Auchan,"Tortilla chips, natúr",Tortilla Chips Nature à l'huile de tournesol,472.0,6.6,20.0,64.0,https://images.openfoodfacts.org/images/products/359/671/036/4787/front_fr.113.400.jpg
3596710436521,"Auchan, Rik & Rok",,A BOIRE ! Saveur FRAISESANS arômes artificielsSOURCECalciumVitamine D,60.0,3.1,0.8,10.0,https://images.openfoodfacts.org/images/products/359/671/043/6521/front_fr.52.400.jpg
3596710442393,Auchan,,Le camembert de caractère,265.0,19.0,21.0,0.5,https://images.openfoodfacts.org/images/products/359/671/044/2393/front_fr.53.400.jpg
3700123300014,Nestlé,,Pure life,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/370/012/330/0014/front_es.102.400.jpg
3770002946022,Alice & Oscar's,,Red Quinoa,361.0,13.6,6.4,67.5,https://images.openfoodfacts.org/images/products/377/000/294/6022/front_en.14.400.jpg
3800143002292,"Original,Kamarko","Füstölt, gyorsérlelésű szeletelt húskészítmény","Füstölt, gyorsérlelésű szeletelt húskészítmény",316.0,18.0,27.0,1.0,https://images.openfoodfacts.org/images/products/380/014/300/2292/front_hu.4.400.jpg
3800205875109,maretti,Bruschette Tomato Olives and Oregano,bruschette chips,453.0,9.1,14.0,71.0,https://images.openfoodfacts.org/images/products/380/020/587/5109/front_hu.93.400.jpg
3800232550000,Healthy Bars,,Bar Strawberry & Strawberry Yoghurt,412.1,5.1,14.5,65.4,https://images.openfoodfacts.org/images/products/380/023/255/0000/front_fr.14.400.jpg
3800233070071,Rice Up,,Brown rice cakes,399.0,8.8,3.8,81.0,https://images.openfoodfacts.org/images/products/380/023/307/0071/front_en.54.400.jpg
3800233070118,Rice Up,,Brown rice chips,460.0,8.0,17.0,68.0,https://images.openfoodfacts.org/images/products/380/023/307/0118/front_en.32.400.jpg
3850103002312,"Heineken, Karlovačko",,lager karlovačko,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/385/010/300/2312/front_hr.26.400.jpg
3850104042256,Eva,Makrélafilé Növenyi Olajban,Makrélafilé Növenyi Olajban,490.0,10.0,50.0,0.0,https://images.openfoodfacts.org/images/products/385/010/404/2256/front_hu.7.400.jpg
3850104050565,Podravka,"Ajvár, csípős",Ajvar scharf,78.0,1.5,4.0,8.0,https://images.openfoodfacts.org/images/products/385/010/405/0565/front_hu.93.400.jpg
3850104051029,Podravka,Ajvár csemege,Ajvar (mild),78.0,1.5,4.0,8.0,https://images.openfoodfacts.org/images/products/385/010/405/1029/front_hu.83.400.jpg
3850104231407,"Podravka,Eva",Tonhal növényi olajban,Tuna komadi u biljnom ulju,423.0,18.0,39.0,0.0,https://images.openfoodfacts.org/images/products/385/010/423/1407/front_hu.3.400.jpg
3856014117886,Koestlin,Koestlin Breakfast Biscuits Double chocolate,Koestlin Breakfast Biscuits Double chocolate,461.0,8.3,16.0,70.0,https://images.openfoodfacts.org/images/products/385/601/411/7886/front_hu.15.400.jpg
3858884600055,Jana,"Jana - 1,5 L","Jana - 1,5 L",0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/385/888/460/0055/front_hu.8.400.jpg
3859888140080,Eva,Szardínia Növenyi Olajban Pikáns,Adriatic sardines in oil spiced,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/385/988/814/0080/front_hu.7.400.jpg
3859888532465,Salty,"Chips, sós","Chips, sós",539.9,6.8,32.0,56.0,https://images.openfoodfacts.org/images/products/385/988/853/2465/front_hu.5.400.jpg
3859888532489,Salty,"Chips, hagymás-tejfölös ízű","Chips, hagymás-tejfölös ízű",541.8,6.7,32.0,57.0,https://images.openfoodfacts.org/images/products/385/988/853/2489/front_hu.9.400.jpg
3859888532502,Salty,"Chips X-Cut, hagymás-tejfölös ízű","Chips X-Cut, hagymás-tejfölös ízű",536.0,6.7,31.0,56.0,https://images.openfoodfacts.org/images/products/385/988/853/2502/front_hu.17.400.jpg
3859888532519,Salty,"Chips X-Cut, sajtos-tejfölös ízű","Chips X-Cut, sajtos-tejfölös ízű",536.8,6.5,31.0,58.0,https://images.openfoodfacts.org/images/products/385/988/853/2519/front_hu.8.400.jpg
4000400138545,Bertolli,,Arrabbiata,74.0,1.7,4.2,6.5,https://images.openfoodfacts.org/images/products/400/040/013/8545/front_fr.3.400.jpg
4000417023001,Ritter Sport,,Chocolat Whole Almonds,558.0,9.4,36.0,46.0,https://images.openfoodfacts.org/images/products/400/041/702/3001/front_en.36.400.jpg
4000417701008,Ritter sport,Ritter Sport white whole hazelnuts,Weisse Voll-Nuss,583.0,7.9,40.0,48.0,https://images.openfoodfacts.org/images/products/400/041/770/1008/front_hu.5.400.jpg
4000512015062,Trolli,,Number One,335.0,5.3,0.0,76.0,https://images.openfoodfacts.org/images/products/400/051/201/5062/front_en.102.400.jpg
4000522060069,Funny-frisch,Gold fischli szezámmagos kréker,Gold Fischli Sesam,483.0,10.0,26.0,50.0,https://images.openfoodfacts.org/images/products/400/052/206/0069/front_hu.45.400.jpg
4000522064890,Chio,Snack,Snack,509.0,3.5,27.0,61.0,https://images.openfoodfacts.org/images/products/400/052/206/4890/front_hu.14.400.jpg
4001431909654,,,EISKAFFEE 0.5 L,51.0,2.6,1.1,7.7,https://images.openfoodfacts.org/images/products/400/143/190/9654/front_fr.16.400.jpg
4002671123701,PATROS,,Feta Leicht,220.0,20.0,15.0,0.6,https://images.openfoodfacts.org/images/products/400/267/112/3701/front_de.85.400.jpg
4002787002563,Modersohn's Mühlen,,Whole Rye Bread,191.7,5.0,1.2,34.6,https://images.openfoodfacts.org/images/products/400/278/700/2563/front_en.3.400.jpg
4006067084263,"Davidoff,Tchibo",Davidoff Café Grand Cuvée Fine Aroma,Davidoff fine aroma,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/400/606/708/4263/front_hu.3.400.jpg
4006814001529,Wawi,,Choco-Riz,494.0,5.8,24.0,63.0,https://images.openfoodfacts.org/images/products/400/681/400/1529/front_de.5.400.jpg
4006824997287,"McDonald's,Develey",,The Original Recipe Tomato Ketchup,126.0,1.6,0.4,28.0,https://images.openfoodfacts.org/images/products/400/682/499/7287/front_es.10.400.jpg
4008400183022,Ferrero,,Raffaello,627.0,7.4,48.3,38.6,https://images.openfoodfacts.org/images/products/400/840/018/3022/front_en.225.400.jpg
4008400290126,Kinder,,Kinder Pingui,450.0,7.0,29.7,37.8,https://images.openfoodfacts.org/images/products/400/840/029/0126/front_en.101.400.jpg
4008400401621,"Ferrero,Nutella",,Nutella,539.0,6.3,30.9,57.5,https://images.openfoodfacts.org/images/products/400/840/040/1621/front_en.302.400.jpg
4008400553023,Kinder,,Maxi King,521.0,6.7,37.5,38.2,https://images.openfoodfacts.org/images/products/400/840/055/3023/front_en.169.400.jpg
4008671807306,Sweet Family,,Cane Sugar unrefined,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/400/867/180/7306/front_en.6.400.jpg
4009900412087,Orbit,,Orbit Peppermint,148.0,0.0,0.0,62.0,https://images.openfoodfacts.org/images/products/400/990/041/2087/front_en.30.400.jpg
40084701,"Kinder, Ferrero",,Kinderriegel,566.0,8.7,35.0,53.5,https://images.openfoodfacts.org/images/products/000/004/008/4701/front_en.170.400.jpg
40084725,Kinder,Tejszelet,Milchschnitte Einzelpackung,421.0,7.9,27.9,33.9,https://images.openfoodfacts.org/images/products/000/004/008/4725/front_en.57.400.jpg
40084794,"Kinder, Ferrero",,Milchschnitte,421.0,7.9,27.9,34.0,https://images.openfoodfacts.org/images/products/000/004/008/4794/front_af.106.400.jpg
4010355132918,DmBio,Kalciumos rizsital,Rice drink calcium,48.0,0.1,1.1,9.4,https://images.openfoodfacts.org/images/products/401/035/513/2918/front_fr.14.400.jpg
4010355370488,DmBio,,Früchte Müsli,346.0,7.4,4.2,65.0,https://images.openfoodfacts.org/images/products/401/035/537/0488/front_fr.4.400.jpg
4010355537034,DmBio,Tejrizs,Milchreis,349.0,7.2,0.8,78.0,https://images.openfoodfacts.org/images/products/401/035/553/7034/front_de.17.400.jpg
4014400901191,Storck,,Merci Finest Selection Assorted Chocolates,563.0,7.8,36.1,49.9,https://images.openfoodfacts.org/images/products/401/440/090/1191/front_en.304.400.jpg
4014400901405,"Merci, Storck",,Merci : Milk Chocolate синий смотка,579.0,8.1,37.8,50.1,https://images.openfoodfacts.org/images/products/401/440/090/1405/front_en.112.400.jpg
4014500504520,Zott,Joghurtital őszibarack-maracuja,Joghurtital őszibarack-maracuja,81.5,2.4,1.0,14.5,https://images.openfoodfacts.org/images/products/401/450/050/4520/front_hu.27.400.jpg
4014500515502,Zott,,Monte Snack,443.0,5.0,31.0,35.5,https://images.openfoodfacts.org/images/products/401/450/051/5502/front_fr.24.400.jpg
40111216,Mars,,Bounty 2x,483.0,3.5,24.1,58.6,https://images.openfoodfacts.org/images/products/000/004/011/1216/front_en.225.400.jpg
4023800012833,Schluckwerder,Marcipán krumpli,Marcipán krumpli,429.0,6.3,15.0,66.0,https://images.openfoodfacts.org/images/products/402/380/001/2833/front_hu.17.400.jpg
4025500135614,Muller,,Müller Müllermilch Bananowy Napój Mleczny 400 G,74.0,3.1,1.4,12.2,https://images.openfoodfacts.org/images/products/402/550/013/5614/front_pl.6.400.jpg
4046234767551,Tchibo,Gold Selection,Gold Selection,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/404/623/476/7551/front_hu.6.400.jpg
4046234767650,Tchibo,Gold Selection,Gold Selection,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/404/623/476/7650/front_hu.12.400.jpg
4054500525811,Walentins weisbier,,Premium Hefeweissbier,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/405/450/052/5811/front_fr.6.400.jpg
40518039,Eichbaum,Karamalz,Karamalz,44.0,0.4,0.0,10.0,https://images.openfoodfacts.org/images/products/000/004/051/8039/front_hu.21.400.jpg
4062800006206,Omira,,Kaffeesahne,120.0,3.1,10.0,4.3,https://images.openfoodfacts.org/images/products/406/280/000/6206/front_en.16.400.jpg
4063500853589,Zimbo,Árpád szalámi sajtkabátban (érlelt),Árpád szalámi sajtkabátban (érlelt),462.0,20.0,42.0,1.0,https://images.openfoodfacts.org/images/products/406/350/085/3589/front_hu.7.400.jpg
4063800172793,Spar,,Milch Schoko Stäbchen,569.0,7.3,37.0,52.0,https://images.openfoodfacts.org/images/products/406/380/017/2793/front_de.5.400.jpg
40822938,Fanta,,"Fanta 0,5",46.0,0.0,0.0,11.4,https://images.openfoodfacts.org/images/products/000/004/082/2938/front_en.164.400.jpg
40858227,Müller,,Riso Strawberry,102.0,2.9,2.1,17.9,https://images.openfoodfacts.org/images/products/000/004/085/8227/front_hu.22.400.jpg
40875125,Bon Gelati,Bourbon vaníliás tejjégkrém.,Premium Bourbon - Dairy ice cream,213.0,3.0,12.5,22.0,https://images.openfoodfacts.org/images/products/000/004/087/5125/front_hu.44.400.jpg
4104420031661,Alnatura,Jódozott tengeri só,Meersalz mit Jod,0.0,0.5,0.5,0.5,https://images.openfoodfacts.org/images/products/410/442/003/1661/front_en.51.400.jpg
42274377,"Müller,Riso",,Riso o smaku pistacjowym,108.0,3.2,2.4,18.3,https://images.openfoodfacts.org/images/products/000/004/227/4377/front_cs.15.400.jpg
4304493257054,Freeway,Tonic Water,Tonic Water,38.7,0.0,0.0,9.2,https://images.openfoodfacts.org/images/products/430/449/325/7054/front_hu.3.400.jpg
4311501385777,Edeka,,Mayonnaise Edeka 500 ML,710.0,0.9,77.2,2.6,https://images.openfoodfacts.org/images/products/431/150/138/5777/front_ar.23.400.jpg
4751007732994,Kaija,Saláta Lazaccal Mexikói saláta lazaccal,Saláta Lazaccal Mexikói saláta lazaccal,116.2,7.0,3.5,14.0,https://images.openfoodfacts.org/images/products/475/100/773/2994/front_hu.5.400.jpg
4751007733137,Kaija,Tuna italiano in light dressing with vegetables,Tuna italiano in light dressing with vegetables,147.0,9.1,9.4,5.6,https://images.openfoodfacts.org/images/products/475/100/773/3137/front_hu.6.400.jpg
4820184022010,Schedro,,Mustard,193.6,8.2,8.9,20.1,https://images.openfoodfacts.org/images/products/482/018/402/2010/front_en.3.400.jpg
5000159407236,"Mars, Mars Wrigley",,Mars,450.0,4.0,16.8,70.0,https://images.openfoodfacts.org/images/products/500/015/940/7236/front_en.125.400.jpg
5000159459228,Mars Wrigley,,Twix Twin,492.0,4.4,23.6,64.0,https://images.openfoodfacts.org/images/products/500/015/945/9228/front_en.289.400.jpg
5000159461122,Snickers,,Snickers,481.0,8.6,22.5,60.5,https://images.openfoodfacts.org/images/products/500/015/946/1122/front_en.311.400.jpg
5000159500258,MARS,,Celebrations,495.0,5.6,24.0,62.0,https://images.openfoodfacts.org/images/products/500/015/950/0258/front_de.59.400.jpg
5000184321552,Hellmann's,,Light Mayonnaise,267.0,3.3,26.7,6.0,https://images.openfoodfacts.org/images/products/500/018/432/1552/front_en.54.400.jpg
5011308306287,Patak's,Madras curry főzőszósz csípős,Pâte de curry épicée Madras,279.0,4.4,23.1,7.0,
5011308323079,Patak's,Tikka Masala curryszósz,Original Tikka Masala,79.8,1.4,4.7,7.2,https://images.openfoodfacts.org/images/products/501/130/832/3079/front_fr.14.400.jpg
5011308610032,Patak's,,Garlic Pickle,323.0,4.1,21.5,23.1,https://images.openfoodfacts.org/images/products/501/130/861/0032/front_en.18.400.jpg
5032722312241,amisa,,pure porridge oats,370.0,13.2,6.7,59.5,https://images.openfoodfacts.org/images/products/503/272/231/2241/front_hu.22.400.jpg
5034444101318,Giant,Málnás Óriás-Zabszelet,Giant Bar Flapjack Raspberry,457.0,6.2,20.1,62.3,https://images.openfoodfacts.org/images/products/503/444/410/1318/front_hu.38.400.jpg
5051007053587,Tesco,FreeForm Laktózmentes Tejföl 20%,FreeForm Laktózmentes Tejföl 20%,201.0,2.7,20.0,3.3,https://images.openfoodfacts.org/images/products/505/100/705/3587/front_hu.3.400.jpg
5051007062725,Tesco,Fresh Mix,Fresh Mix,31.3,1.1,0.2,4.0,https://images.openfoodfacts.org/images/products/505/100/706/2725/front_hu.3.400.jpg
5051007071505,Tesco,,Processed cheese slices Emmentaler,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/505/100/707/1505/front_en.3.400.jpg
5051140814113,"Tesco value, Tesco",,Natural yogurt,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/505/114/081/4113/front_hu.17.400.jpg
5051701029093,Oatland,,Sandwich Biscuits,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/505/170/102/9093/front_de.3.400.jpg
5053990101573,Pringles,,Pringles Sare,530.0,6.1,31.0,55.0,https://images.openfoodfacts.org/images/products/505/399/010/1573/front_hu.88.400.jpg
5053990101597,Pringles,,Sour Cream & Onion,517.0,6.3,29.0,56.0,https://images.openfoodfacts.org/images/products/505/399/010/1597/front_en.55.400.jpg
5053990106981,Pringles,,Pringles Cașcaval,514.0,6.4,29.0,55.0,https://images.openfoodfacts.org/images/products/505/399/010/6981/front_en.16.400.jpg
5060042640515,Tyrrell's,"Tengeri sós paszternák, cékla és sárgarépa chips",Veg crisps,540.0,4.8,37.9,40.6,https://images.openfoodfacts.org/images/products/506/004/264/0515/front_hu.59.400.jpg
5060100601335,Koko,Kókuszjoghurt,Plain Yogurt Alternative,79.0,0.6,4.9,8.0,https://images.openfoodfacts.org/images/products/506/010/060/1335/front_hu.28.400.jpg
5060309490044,Diablo,,Pâte à Tartiner au Chocolat et Noisette Sans Sucre Ajouté,494.0,6.4,37.0,49.0,https://images.openfoodfacts.org/images/products/506/030/949/0044/front_fr.12.400.jpg
5060309490112,Diablo,,gaufrettes chocolat au lait sans sucre,485.0,5.4,35.0,53.0,https://images.openfoodfacts.org/images/products/506/030/949/0112/front_en.18.400.jpg
5060309490488,Diablo,,Diablo No Added Sugar Hazelnut & White Chocolate Spread 350G,491.0,4.7,36.0,54.0,https://images.openfoodfacts.org/images/products/506/030/949/0488/front_fr.12.400.jpg
5060391621401,Cadbury,,Cadbury Caramel Spread,577.0,2.3,38.0,57.0,https://images.openfoodfacts.org/images/products/506/039/162/1401/front_en.23.400.jpg
5060466512122,Burn,Original,Original,62.9,0.0,0.0,16.0,https://images.openfoodfacts.org/images/products/506/046/651/2122/front_hu.6.400.jpg
5201050111042,Kalas,Jódozott görög tengeri só,Jódozott görög tengeri só,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/520/105/011/1042/front_hu.7.400.jpg
5201360639205,7days,,7 Days Bake Rolls Garlic,451.0,14.0,15.0,64.0,https://images.openfoodfacts.org/images/products/520/136/063/9205/front_en.26.400.jpg
5201704054183,Kolios,,Feta,275.0,16.0,23.0,1.0,https://images.openfoodfacts.org/images/products/520/170/405/4183/front_en.28.400.jpg
5400101166349,Carrefour,,Carrefour Classic' Soupe Pois avec Lard,37.0,1.8,1.0,4.5,https://images.openfoodfacts.org/images/products/540/010/116/6349/front_en.3.400.jpg
5400101166394,Ismeretlen,,Potage Jardinière Boulettes,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/540/010/116/6394/front_fr.3.400.jpg
5400101173699,Carrefour,,Carrefour Classic' Haricots Blancs à la Sauce Tomate,81.0,5.2,0.5,10.0,https://images.openfoodfacts.org/images/products/540/010/117/3699/front_fr.23.400.jpg
5400111145600,Delhaize,,Potage Tomates Boulettes,66.0,2.2,1.7,10.0,https://images.openfoodfacts.org/images/products/540/011/114/5600/front_fr.3.400.jpg
54088191,Ferrero scandinavia ab,Kinder Surprise,Kinder Surprise Pink 20g Ferrero,561.0,8.4,34.9,52.6,https://images.openfoodfacts.org/images/products/000/005/408/8191/front_hu.16.400.jpg
5410041435702,"Mondelez,Tuc",,TUC Original,482.0,8.3,19.0,67.0,https://images.openfoodfacts.org/images/products/541/004/143/5702/front_en.8.400.jpg
5410046020248,Materne,,Compote Prunes MATERNE,114.0,0.5,0.5,26.0,https://images.openfoodfacts.org/images/products/541/004/602/0248/front_fr.8.400.jpg
5410046020279,Materne,,Compote Pêches,105.0,0.7,0.5,24.0,https://images.openfoodfacts.org/images/products/541/004/602/0279/front_fr.3.400.jpg
5410363000626,impérial,,Saumon rose,130.0,21.0,5.0,0.0,https://images.openfoodfacts.org/images/products/541/036/300/0626/front_fr.7.400.jpg
5411188112549,Alpro,,Rýžový nápoj,47.0,0.1,1.0,9.5,https://images.openfoodfacts.org/images/products/541/118/811/2549/front_de.61.400.jpg
5411188112709,"Danone,Alpro",,Geröstete Mandel Ohne Zucker,15.0,0.5,1.1,0.0,https://images.openfoodfacts.org/images/products/541/118/811/2709/front_en.927.400.jpg
5411188115366,Alpro,Oat,Boisson à l’avoine,42.0,0.8,1.5,6.0,https://images.openfoodfacts.org/images/products/541/118/811/5366/front_hu.242.400.jpg
5411188116592,alpro,,Coco Délicieuse et Tropicale,20.0,0.1,0.8,2.7,https://images.openfoodfacts.org/images/products/541/118/811/6592/front_en.405.400.jpg
5411188120742,Alpro,,Mandel Vanille Geschmack,30.0,0.4,1.1,3.8,https://images.openfoodfacts.org/images/products/541/118/812/0742/front_fr.64.400.jpg
5411188120988,alpro,,"Alpro Reis‐Kochcrème Cuisine, 250 ml",95.0,0.5,7.9,5.4,https://images.openfoodfacts.org/images/products/541/118/812/0988/front_fr.4.400.jpg
5411188126393,alpro,Őszibarackos szójajoghurt,"Alpro Soja-Joghurtalternative Pfirsich, 150g , cup",69.0,3.6,2.1,8.3,https://images.openfoodfacts.org/images/products/541/118/812/6393/front_hu.63.400.jpg
5411188126430,alpro,,"Alpro Soja-Joghurtalternative Himbeere-Cranberry, 150g, cup",76.0,3.6,1.9,9.7,https://images.openfoodfacts.org/images/products/541/118/812/6430/front_de.49.400.jpg
5411676100812,Brasserie Lefebvre,,Barbãr au Miel,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/541/167/610/0812/front_en.26.400.jpg
5411676800408,Blanche de Bruxelles,,Bière blanche,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/541/167/680/0408/front_fr.7.400.jpg
5412514333324,Poco Loco,Tortilla chips,Tortilla chips,472.0,6.6,20.0,64.0,https://images.openfoodfacts.org/images/products/541/251/433/3324/front_hu.21.400.jpg
5412514999889,Poco Loco,Dip Hot Mexicana,Dip Hot Mexicana,55.0,0.9,0.2,12.0,https://images.openfoodfacts.org/images/products/541/251/499/9889/front_hu.14.400.jpg
5413548280189,"Ferrero,Kinder",Schoko-Bons,Schoko Bons,576.0,8.3,36.6,52.5,https://images.openfoodfacts.org/images/products/541/354/828/0189/front_en.70.400.jpg
5449000025173,Coca-Cola,,Coca-Cola Less Sugar,30.4,0.0,0.0,7.6,https://images.openfoodfacts.org/images/products/544/900/002/5173/front_en.38.400.jpg
5449000034335,smartwater,,Smart Water,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/544/900/003/4335/front_en.39.400.jpg
5449000054227,Coca-Cola,,Coca Cola Original Taste,44.0,0.0,0.0,10.9,https://images.openfoodfacts.org/images/products/544/900/005/4227/front_hu.232.400.jpg
5449000061768,Coca-Cola,,Coca-Cola Zero,0.7,0.1,0.0,0.0,https://images.openfoodfacts.org/images/products/544/900/006/1768/front_fr.27.400.jpg
5449000094896,NaturAqua,NaturAqua,NaturAqua,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/544/900/009/4896/front_hu.25.400.jpg
5449000097750,Cappy,,Multivitamina sok,45.0,0.0,0.0,10.7,https://images.openfoodfacts.org/images/products/544/900/009/7750/front_en.4.400.jpg
5449000119056,Fanta,,Fanta Shokata,43.0,0.0,0.0,10.5,https://images.openfoodfacts.org/images/products/544/900/011/9056/front_en.10.400.jpg
5449000130389,Coca-Cola,,"coca cola 1,75",42.0,0.0,0.0,10.6,https://images.openfoodfacts.org/images/products/544/900/013/0389/front_en.149.400.jpg
5449000131836,Coca-Cola,,Coca-Cola Zero Azúcar,0.2,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/544/900/013/1836/front_en.599.400.jpg
5449000132499,"Coca-Cola, Fanta",Orange,Fanta Orange 1.75,44.0,0.0,0.0,10.8,https://images.openfoodfacts.org/images/products/544/900/013/2499/front_hu.16.400.jpg
5449000132505,"Coca-Cola, Sprite",,Sprite,9.0,0.0,0.0,2.0,https://images.openfoodfacts.org/images/products/544/900/013/2505/front_lt.28.400.jpg
